mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
219592000,Under way using engine,17.8,321.6,320.0,Passenger,28.0,171.0,6.3
218800000,Under way using engine,7.8,168.1,173.0,Cargo,11.0,87.0,2.9
219592000,Under way using engine,17.6,321.1,319.0,Passenger,28.0,171.0,6.3
538006204,Under way using engine,10.7,294.4,296.0,Tanker,44.0,249.0,8.5
231766000,Under way using engine,12.7,314.8,314.0,Cargo,16.0,95.0,4.6
219592000,Under way using engine,17.7,321.7,319.0,Passenger,28.0,171.0,6.3
246483000,Under way using engine,10.9,131.4,135.0,Cargo,13.0,88.0,4.5
266466000,Under way using engine,9.6,30.0,25.0,Tanker,21.0,129.0,5.4
219005477,Power-driven vessel towing astern,17.7,333.5,,Pilot,4.0,14.0,
231766000,Under way using engine,13.1,316.3,314.0,Cargo,16.0,95.0,4.6
219005477,Power-driven vessel towing astern,10.9,224.9,,Pilot,4.0,14.0,
211881000,Under way using engine,12.5,337.0,337.0,Tanker,32.0,188.0,10.1
219592000,Under way using engine,18.1,340.8,338.0,Passenger,28.0,171.0,6.3
231766000,Under way using engine,12.8,345.5,344.0,Cargo,16.0,95.0,4.6
211881000,Under way using engine,12.4,338.9,338.0,Tanker,32.0,188.0,10.1
219592000,Under way using engine,18.2,341.0,338.0,Passenger,28.0,171.0,6.3
246483000,Under way using engine,11.3,167.0,174.0,Cargo,13.0,88.0,4.5
218800000,Under way using engine,7.2,222.5,226.0,Cargo,11.0,87.0,2.9
231766000,Under way using engine,13.5,344.4,344.0,Cargo,16.0,95.0,4.6
219592000,Under way using engine,18.6,341.2,338.0,Passenger,28.0,171.0,6.3
211881000,Under way using engine,12.5,339.9,339.0,Tanker,32.0,188.0,10.1
218800000,Under way using engine,7.2,221.9,226.0,Cargo,11.0,87.0,2.9
219592000,Under way using engine,17.6,338.5,336.0,Passenger,28.0,171.0,6.3
219592000,Under way using engine,17.5,338.6,336.0,Passenger,28.0,171.0,6.3
246483000,Under way using engine,10.3,176.4,178.0,Cargo,13.0,88.0,4.5
231766000,Under way using engine,13.5,345.5,342.0,Cargo,16.0,95.0,4.6
211881000,Under way using engine,12.8,340.1,341.0,Tanker,32.0,188.0,10.1
211881000,Under way using engine,12.8,342.0,342.0,Tanker,32.0,188.0,10.1
219592000,Under way using engine,17.2,271.3,271.0,Passenger,28.0,171.0,6.3
218800000,Under way using engine,6.6,251.5,254.0,Cargo,11.0,87.0,2.9
231766000,Under way using engine,13.2,344.7,343.0,Cargo,16.0,95.0,4.6
246483000,Under way using engine,10.8,167.2,170.0,Cargo,13.0,88.0,4.5
219592000,Under way using engine,17.5,258.8,259.0,Passenger,28.0,171.0,6.3
231766000,Under way using engine,13.3,345.8,343.0,Cargo,16.0,95.0,4.6
246483000,Under way using engine,10.6,168.2,170.0,Cargo,13.0,88.0,4.5
219592000,Under way using engine,18.1,254.6,254.0,Passenger,28.0,171.0,6.3
211881000,Under way using engine,13.1,340.9,337.0,Tanker,32.0,188.0,10.1
266239000,Under way using engine,13.8,190.1,190.0,Passenger,30.0,183.0,7.0
218800000,Under way using engine,7.1,258.8,257.0,Cargo,11.0,87.0,2.9
219592000,Under way using engine,18.3,252.4,252.0,Passenger,28.0,171.0,6.3
211881000,Under way using engine,12.9,338.7,337.0,Tanker,32.0,188.0,10.1
219592000,Under way using engine,18.3,253.1,252.0,Passenger,28.0,171.0,6.3
219592000,Under way using engine,18.4,252.5,252.0,Passenger,28.0,171.0,6.3
231766000,Under way using engine,13.3,346.1,344.0,Cargo,16.0,95.0,4.6
246483000,Under way using engine,10.6,177.9,181.0,Cargo,13.0,88.0,4.5
219592000,Under way using engine,17.8,253.0,251.0,Passenger,28.0,171.0,6.3
218800000,Under way using engine,7.1,250.8,249.0,Cargo,11.0,87.0,2.9
211881000,Under way using engine,12.4,316.9,316.0,Tanker,32.0,188.0,10.1
231766000,Under way using engine,13.1,346.1,343.0,Cargo,16.0,95.0,4.6
219592000,Under way using engine,17.4,254.2,252.0,Passenger,28.0,171.0,6.3
231766000,Under way using engine,13.2,343.9,342.0,Cargo,16.0,95.0,4.6
218800000,Under way using engine,7.4,238.8,240.0,Cargo,11.0,87.0,2.9
219592000,Under way using engine,3.1,306.4,299.0,Passenger,28.0,171.0,6.3
246483000,Under way using engine,8.3,169.6,173.0,Cargo,13.0,88.0,4.5
218800000,Under way using engine,7.5,241.6,241.0,Cargo,11.0,87.0,2.9
231766000,Under way using engine,13.3,344.8,344.0,Cargo,16.0,95.0,4.6
231766000,Under way using engine,13.2,345.5,344.0,Cargo,16.0,95.0,4.6
218800000,Under way using engine,7.2,240.5,242.0,Cargo,11.0,87.0,2.9
230091950,Under way using engine,10.4,26.3,27.0,Cargo,13.0,83.0,5.0
230091950,Under way using engine,10.6,26.7,28.0,Cargo,13.0,83.0,5.0
231766000,Under way using engine,13.3,345.3,344.0,Cargo,16.0,95.0,4.6
246483000,Under way using engine,6.9,203.8,211.0,Cargo,13.0,88.0,4.5
219592000,Under way using engine,17.7,47.7,48.0,Passenger,28.0,171.0,6.3
218800000,Under way using engine,7.2,237.3,237.0,Cargo,11.0,87.0,2.9
219592000,Under way using engine,17.9,47.2,47.0,Passenger,28.0,171.0,6.3
231766000,Under way using engine,12.5,340.9,338.0,Cargo,16.0,95.0,4.6
220464000,Under way using engine,19.3,237.4,236.0,Cargo,30.0,231.0,6.7
230091950,Under way using engine,10.4,353.5,353.0,Cargo,13.0,83.0,5.0
220464000,Under way using engine,19.2,236.9,236.0,Cargo,30.0,231.0,6.7
246483000,Under way using engine,6.1,246.9,252.0,Cargo,13.0,88.0,4.5
219592000,Under way using engine,17.8,3.9,2.0,Passenger,28.0,171.0,6.3
220127000,Engaged in fishing,6.5,9.6,4.0,Fishing,6.0,17.0,3.0
231766000,Under way using engine,12.7,340.1,338.0,Cargo,16.0,95.0,4.6
220464000,Under way using engine,18.9,243.8,242.0,Cargo,30.0,231.0,6.7
220464000,Under way using engine,19.0,242.6,242.0,Cargo,30.0,231.0,6.7
218800000,Under way using engine,8.2,255.9,252.0,Cargo,11.0,87.0,2.9
218800000,Under way using engine,7.2,216.5,199.0,Cargo,11.0,87.0,2.9
231766000,Under way using engine,13.2,340.5,339.0,Cargo,16.0,95.0,4.6
219001236,Moored,0.0,6.5,323.0,Tug,7.0,19.0,3.6
219011448,Unknown value,0.0,169.2,,Pleasure,4.0,13.0,
219000675,Unknown value,0.0,115.7,,Passenger,5.0,27.0,
219230000,Under way using engine,9.9,266.9,263.0,Passenger,28.0,110.0,5.0
218800000,Under way using engine,8.0,192.5,203.0,Cargo,11.0,87.0,2.9
246483000,Under way using engine,4.9,256.1,258.0,Cargo,13.0,88.0,4.5
231766000,Under way using engine,13.2,339.6,339.0,Cargo,16.0,95.0,4.6
231766000,Under way using engine,13.2,340.1,338.0,Cargo,16.0,95.0,4.6
265041000,Under way using engine,9.2,257.8,252.0,Passenger,28.0,111.0,5.0
230091950,Under way using engine,10.3,30.9,33.0,Cargo,13.0,83.0,5.0
218800000,Under way using engine,7.2,199.4,199.0,Cargo,11.0,87.0,2.9
219024177,Under way using engine,11.0,304.2,300.0,Pilot,5.0,15.0,1.5
230091950,Under way using engine,10.6,27.8,37.0,Cargo,13.0,83.0,5.0
219024177,Under way using engine,18.6,318.4,320.0,Pilot,5.0,15.0,1.5
220127000,Engaged in fishing,5.5,332.2,328.0,Fishing,6.0,17.0,3.0
231766000,Under way using engine,12.8,318.5,318.0,Cargo,16.0,95.0,4.6
220127000,Engaged in fishing,5.9,334.3,329.0,Fishing,6.0,17.0,3.0
246483000,Under way using engine,5.5,259.7,257.0,Cargo,13.0,88.0,4.5
231766000,Under way using engine,12.8,319.7,317.0,Cargo,16.0,95.0,4.6
230091950,Under way using engine,10.6,65.0,66.0,Cargo,13.0,83.0,5.0
218800000,Under way using engine,6.7,163.1,168.0,Cargo,11.0,87.0,2.9
231766000,Under way using engine,12.9,318.4,318.0,Cargo,16.0,95.0,4.6
230091950,Under way using engine,9.9,17.3,20.0,Cargo,13.0,83.0,5.0
305662000,Under way using engine,9.8,182.5,182.0,Cargo,14.0,90.0,6.5
231766000,Under way using engine,12.9,319.1,318.0,Cargo,16.0,95.0,4.6
230091950,Under way using engine,10.1,5.6,7.0,Cargo,13.0,83.0,5.0
219023030,Unknown value,0.1,171.8,,Pleasure,5.0,21.0,
305662000,Under way using engine,9.7,183.4,182.0,Cargo,14.0,90.0,6.5
231766000,Under way using engine,12.8,316.6,316.0,Cargo,16.0,95.0,4.6
220127000,Engaged in fishing,6.0,338.4,335.0,Fishing,6.0,17.0,3.0
231766000,Under way using engine,13.1,320.4,316.0,Cargo,16.0,95.0,4.6
231766000,Under way using engine,13.2,320.5,316.0,Cargo,16.0,95.0,4.6
246483000,Under way using engine,6.9,264.4,267.0,Cargo,13.0,88.0,4.5
219005477,Power-driven vessel towing astern,17.9,119.4,,Pilot,4.0,14.0,
230091950,Under way using engine,10.5,37.3,39.0,Cargo,13.0,83.0,5.0
220127000,Engaged in fishing,6.2,335.8,333.0,Fishing,6.0,17.0,3.0
230091950,Under way using engine,10.4,38.7,41.0,Cargo,13.0,83.0,5.0
305662000,Under way using engine,9.7,183.0,182.0,Cargo,14.0,90.0,6.5
231766000,Under way using engine,13.3,312.9,311.0,Cargo,16.0,95.0,4.6
246483000,Under way using engine,9.0,264.4,265.0,Cargo,13.0,88.0,4.5
231766000,Under way using engine,13.4,316.2,314.0,Cargo,16.0,95.0,4.6
230091950,Under way using engine,10.3,40.4,42.0,Cargo,13.0,83.0,5.0
231766000,Under way using engine,13.5,315.0,313.0,Cargo,16.0,95.0,4.6
305662000,Under way using engine,9.9,181.9,181.0,Cargo,14.0,90.0,6.5
220127000,Engaged in fishing,5.9,337.2,335.0,Fishing,6.0,17.0,3.0
230091950,Under way using engine,10.5,29.2,30.0,Cargo,13.0,83.0,5.0
219355000,Under way using engine,9.8,206.0,205.0,Tanker,14.0,93.0,6.3
230091950,Under way using engine,10.6,18.1,20.0,Cargo,13.0,83.0,5.0
219355000,Under way using engine,9.7,206.0,205.0,Tanker,14.0,93.0,6.3
305662000,Under way using engine,9.5,180.3,180.0,Cargo,14.0,90.0,6.5
220127000,Engaged in fishing,6.0,333.8,332.0,Fishing,6.0,17.0,3.0
230091950,Under way using engine,10.8,18.4,21.0,Cargo,13.0,83.0,5.0
219002416,Under way using engine,6.1,114.0,112.0,Tug,11.0,29.0,4.5
219355000,Under way using engine,10.6,155.0,161.0,Tanker,14.0,93.0,6.3
219355000,Under way using engine,10.7,155.0,161.0,Tanker,14.0,93.0,6.3
220127000,Engaged in fishing,6.2,335.3,331.0,Fishing,6.0,17.0,3.0
219002416,Under way using engine,3.7,226.0,235.0,Tug,11.0,29.0,4.5
305662000,Under way using engine,9.9,157.6,158.0,Cargo,14.0,90.0,6.5
230091950,Under way using engine,10.9,351.8,353.0,Cargo,13.0,83.0,5.0
305662000,Under way using engine,9.8,156.6,157.0,Cargo,14.0,90.0,6.5
265698740,Under way using engine,10.3,126.4,129.0,Passenger,12.0,50.0,3.0
219355000,Under way using engine,10.8,158.0,158.0,Tanker,14.0,93.0,6.3
265610040,Under way using engine,6.3,3.5,4.0,Tanker,13.0,80.0,5.0
219355000,Under way using engine,10.7,159.0,158.0,Tanker,14.0,93.0,6.3
230091950,Under way using engine,11.2,352.3,351.0,Cargo,13.0,83.0,5.0
219024177,Under way using engine,18.2,154.5,154.0,Pilot,5.0,15.0,1.5
230091950,Under way using engine,11.3,352.9,351.0,Cargo,13.0,83.0,5.0
219018172,Under way using engine,20.8,120.1,122.0,HSC,31.0,112.0,3.4
305662000,Under way using engine,9.8,156.2,157.0,Cargo,14.0,90.0,6.5
219018172,Under way using engine,36.9,120.1,121.0,HSC,31.0,112.0,3.4
265610040,Under way using engine,6.2,7.5,6.0,Tanker,13.0,80.0,5.0
219018172,Under way using engine,36.1,120.8,121.0,HSC,31.0,112.0,3.4
220127000,Engaged in fishing,3.3,335.4,328.0,Fishing,6.0,17.0,3.0
219018172,Under way using engine,35.6,116.3,116.0,HSC,31.0,112.0,3.4
219018172,Under way using engine,36.9,105.1,105.0,HSC,31.0,112.0,3.4
219024176,Under way using engine,18.1,169.6,172.0,Pilot,5.0,15.0,1.5
219018172,Under way using engine,36.8,103.3,104.0,HSC,31.0,112.0,3.4
219355000,Under way using engine,10.1,153.0,152.0,Tanker,14.0,93.0,6.3
219018172,Under way using engine,36.3,104.3,104.0,HSC,31.0,112.0,3.4
305662000,Under way using engine,9.6,169.2,171.0,Cargo,14.0,90.0,6.5
230091950,Under way using engine,10.6,339.8,340.0,Cargo,13.0,83.0,5.0
219018172,Under way using engine,37.4,101.5,102.0,HSC,31.0,112.0,3.4
219355000,Under way using engine,10.5,143.0,144.0,Tanker,14.0,93.0,6.3
305662000,Under way using engine,9.4,175.9,177.0,Cargo,14.0,90.0,6.5
219018172,Under way using engine,36.4,101.8,102.0,HSC,31.0,112.0,3.4
219018172,Under way using engine,35.0,104.8,105.0,HSC,31.0,112.0,3.4
209535000,Under way using engine,9.8,327.6,324.0,Cargo,13.0,90.0,4.0
219018172,Under way using engine,35.6,100.5,101.0,HSC,31.0,112.0,3.4
265610040,Under way using engine,9.7,346.5,343.0,Tanker,13.0,80.0,5.0
209535000,Under way using engine,9.8,327.2,324.0,Cargo,13.0,90.0,4.0
209535000,Under way using engine,9.8,327.3,324.0,Cargo,13.0,90.0,4.0
219018172,Under way using engine,35.9,103.4,105.0,HSC,31.0,112.0,3.4
219000781,Under way using engine,9.4,347.7,345.0,Passenger,,,2.8
230091950,Under way using engine,10.9,341.6,342.0,Cargo,13.0,83.0,5.0
230091950,Under way using engine,10.8,341.4,342.0,Cargo,13.0,83.0,5.0
219355000,Under way using engine,9.7,161.0,162.0,Tanker,14.0,93.0,6.3
244901000,Under way using engine,10.0,330.2,,Cargo,13.0,89.0,5.9
244901000,Under way using engine,10.0,330.1,331.0,Cargo,13.0,89.0,5.9
305662000,Under way using engine,9.7,157.3,158.0,Cargo,14.0,90.0,6.5
219000781,Under way using engine,10.5,265.6,264.0,Passenger,,,2.8
244901000,Under way using engine,10.0,330.7,332.0,Cargo,13.0,89.0,5.9
265610040,Under way using engine,11.2,335.2,336.0,Tanker,13.0,80.0,5.0
219355000,Under way using engine,10.4,160.0,163.0,Tanker,14.0,93.0,6.3
209535000,Under way using engine,9.7,337.2,335.0,Cargo,13.0,90.0,4.0
219024886,Under way using engine,3.7,89.2,85.0,Dredging,5.0,16.0,25.5
209535000,Under way using engine,9.7,336.8,335.0,Cargo,13.0,90.0,4.0
230091950,Under way using engine,10.9,340.7,340.0,Cargo,13.0,83.0,5.0
265610040,Under way using engine,6.5,300.4,289.0,Tanker,13.0,80.0,5.0
219355000,Under way using engine,10.4,160.0,162.0,Tanker,14.0,93.0,6.3
305662000,Under way using engine,9.4,163.6,163.0,Cargo,14.0,90.0,6.5
305371000,Under way using engine,9.9,202.0,200.0,Cargo,16.0,100.0,5.7
244901000,Under way using engine,9.8,332.0,,Cargo,13.0,89.0,5.9
305662000,Under way using engine,9.4,163.7,163.0,Cargo,14.0,90.0,6.5
230091950,Under way using engine,10.5,340.3,339.0,Cargo,13.0,83.0,5.0
244901000,Under way using engine,10.0,335.0,,Cargo,13.0,89.0,5.9
305371000,Under way using engine,9.9,181.0,180.0,Cargo,16.0,100.0,5.8
230091950,Under way using engine,10.6,341.0,339.0,Cargo,13.0,83.0,5.0
209535000,Under way using engine,10.0,358.0,355.0,Cargo,13.0,90.0,4.0
219355000,Under way using engine,10.3,163.0,164.0,Tanker,14.0,93.0,6.3
305371000,Under way using engine,10.2,158.0,166.0,Cargo,16.0,100.0,5.8
219355000,Under way using engine,10.5,164.0,164.0,Tanker,14.0,93.0,6.3
219022326,Under way using engine,5.0,218.9,223.0,Fishing,10.0,48.0,7.0
305662000,Under way using engine,9.0,167.0,168.0,Cargo,14.0,90.0,6.5
244901000,Under way using engine,9.9,296.5,296.0,Cargo,13.0,89.0,5.9
244901000,Under way using engine,9.3,295.4,296.0,Cargo,13.0,89.0,5.9
219022326,Under way using engine,6.2,268.5,272.0,Fishing,10.0,48.0,7.0
305371000,Under way using engine,10.2,162.0,165.0,Cargo,16.0,100.0,5.8
230091950,Under way using engine,11.0,344.4,344.0,Cargo,13.0,83.0,5.0
209535000,Under way using engine,10.6,6.8,5.0,Cargo,13.0,90.0,4.0
219355000,Under way using engine,10.4,166.0,166.0,Tanker,14.0,93.0,6.3
230091950,Under way using engine,11.0,345.0,344.0,Cargo,13.0,83.0,5.0
244901000,Under way using engine,9.7,251.2,251.0,Cargo,13.0,89.0,5.9
305662000,Under way using engine,9.2,168.0,169.0,Cargo,14.0,90.0,6.5
305371000,Under way using engine,10.7,160.0,160.0,Cargo,16.0,100.0,5.8
220127000,Engaged in fishing,2.7,68.6,70.0,Fishing,6.0,17.0,3.0
230091950,Under way using engine,11.0,356.8,357.0,Cargo,13.0,83.0,5.0
244140000,Under way using engine,11.8,340.8,340.0,Cargo,15.0,114.0,4.2
209535000,Under way using engine,10.5,35.8,35.0,Cargo,13.0,90.0,4.0
305371000,Under way using engine,10.7,157.0,157.0,Cargo,16.0,100.0,5.8
209535000,Under way using engine,10.5,36.0,35.0,Cargo,13.0,90.0,4.0
244140000,Under way using engine,12.0,338.4,336.0,Cargo,15.0,114.0,4.2
305662000,Under way using engine,9.0,169.9,169.0,Cargo,14.0,90.0,6.5
219355000,Under way using engine,10.0,166.0,168.0,Tanker,14.0,93.0,6.3
244901000,Under way using engine,10.7,346.4,346.0,Cargo,13.0,89.0,5.9
219355000,Under way using engine,10.3,165.0,167.0,Tanker,14.0,93.0,6.3
209535000,Under way using engine,10.6,40.0,39.0,Cargo,13.0,90.0,4.0
230091950,Under way using engine,10.7,3.0,3.0,Cargo,13.0,83.0,5.0
305662000,Under way using engine,8.9,168.5,169.0,Cargo,14.0,90.0,6.5
305371000,Under way using engine,10.3,159.0,157.0,Cargo,16.0,100.0,5.8
244901000,Under way using engine,10.9,350.0,350.0,Cargo,13.0,89.0,5.9
230091950,Under way using engine,10.6,3.5,3.0,Cargo,13.0,83.0,5.0
305371000,Under way using engine,10.2,162.0,162.0,Cargo,16.0,100.0,5.8
219355000,Under way using engine,10.4,166.0,167.0,Tanker,14.0,93.0,6.3
244140000,Under way using engine,11.5,4.0,356.0,Cargo,15.0,114.0,4.2
209535000,Under way using engine,10.6,6.6,0.0,Cargo,13.0,90.0,4.0
244140000,Under way using engine,12.4,69.4,71.0,Cargo,15.0,114.0,4.2
257740000,Under way using engine,10.0,325.1,326.0,Cargo,16.0,99.0,4.5
257740000,Under way using engine,10.0,326.8,326.0,Cargo,16.0,99.0,4.5
257740000,Under way using engine,10.1,327.4,327.0,Cargo,16.0,99.0,4.5
230091950,Under way using engine,10.5,2.7,3.0,Cargo,13.0,83.0,5.0
244140000,Under way using engine,12.4,61.1,61.0,Cargo,15.0,114.0,4.2
244901000,Under way using engine,11.1,349.2,351.0,Cargo,13.0,89.0,5.9
305662000,Under way using engine,9.1,179.4,180.0,Cargo,14.0,90.0,6.5
305371000,Under way using engine,10.5,160.0,162.0,Cargo,16.0,100.0,5.8
219355000,Under way using engine,10.5,167.0,168.0,Tanker,14.0,93.0,6.3
209535000,Under way using engine,10.7,357.5,353.0,Cargo,13.0,90.0,4.0
244140000,Under way using engine,12.2,61.5,61.0,Cargo,15.0,114.0,4.2
219005477,Power-driven vessel towing astern,9.7,305.0,,Pilot,4.0,14.0,
220259000,Under way using engine,7.2,290.1,288.0,Tug,11.0,30.0,4.8
305371000,Under way using engine,10.6,161.0,162.0,Cargo,16.0,100.0,5.8
230091950,Under way using engine,10.4,3.8,3.0,Cargo,13.0,83.0,5.0
219355000,Under way using engine,9.9,166.0,167.0,Tanker,14.0,93.0,6.3
244901000,Under way using engine,11.3,3.0,,Cargo,13.0,89.0,5.9
257740000,Under way using engine,10.0,339.4,338.0,Cargo,16.0,99.0,4.5
257740000,Under way using engine,10.0,336.7,336.0,Cargo,16.0,99.0,4.5
244140000,Under way using engine,12.2,60.9,62.0,Cargo,15.0,114.0,4.2
305371000,Under way using engine,10.7,163.0,165.0,Cargo,16.0,100.0,5.8
209535000,Under way using engine,10.7,0.5,356.0,Cargo,13.0,90.0,4.0
305662000,Under way using engine,9.2,183.0,184.0,Cargo,14.0,90.0,6.5
219355000,Under way using engine,9.9,162.0,167.0,Tanker,14.0,93.0,6.3
244140000,Under way using engine,12.4,61.6,62.0,Cargo,15.0,114.0,4.2
244901000,Under way using engine,10.8,323.2,,Cargo,13.0,89.0,5.9
244140000,Under way using engine,12.5,67.3,69.0,Cargo,15.0,114.0,4.2
245872000,Under way using engine,12.0,10.0,10.0,Cargo,21.0,142.0,6.5
229880000,Under way using engine,11.3,125.9,126.0,Tanker,28.0,183.0,8.0
245872000,Under way using engine,11.6,9.7,10.0,Cargo,21.0,142.0,6.5
244901000,Under way using engine,10.2,321.1,320.0,Cargo,13.0,89.0,5.9
257740000,Under way using engine,10.4,4.0,5.0,Cargo,16.0,99.0,4.5
244140000,Under way using engine,12.2,68.3,68.0,Cargo,15.0,114.0,4.2
229880000,Under way using engine,12.1,106.3,106.0,Tanker,28.0,183.0,8.0
305371000,Under way using engine,10.9,163.0,166.0,Cargo,16.0,100.0,5.8
209535000,Under way using engine,10.8,1.2,356.0,Cargo,13.0,90.0,4.0
246483000,Under way using engine,11.5,69.5,72.0,Cargo,13.0,88.0,3.8
219355000,Under way using engine,9.8,168.0,168.0,Tanker,14.0,93.0,6.3
305662000,Under way using engine,9.2,178.8,183.0,Cargo,14.0,90.0,6.5
305371000,Under way using engine,11.1,164.0,167.0,Cargo,16.0,100.0,5.8
244901000,Under way using engine,10.2,335.2,,Cargo,13.0,89.0,5.9
229880000,Under way using engine,12.3,111.9,112.0,Tanker,28.0,183.0,8.0
244140000,Under way using engine,12.5,66.2,66.0,Cargo,15.0,114.0,4.2
245872000,Under way using engine,11.3,355.2,354.0,Cargo,21.0,142.0,6.5
229880000,Under way using engine,12.2,112.3,111.0,Tanker,28.0,183.0,8.0
246483000,Under way using engine,11.3,10.3,0.0,Cargo,13.0,88.0,3.8
265509950,Under way using engine,11.6,179.6,181.0,Passenger,8.0,34.0,2.8
538005799,Under way using engine,13.0,132.8,131.0,Tanker,17.0,100.0,6.1
257740000,Under way using engine,11.0,5.2,4.0,Cargo,16.0,99.0,4.5
229880000,Under way using engine,12.0,122.8,125.0,Tanker,28.0,183.0,8.0
305371000,Under way using engine,11.0,166.0,166.0,Cargo,16.0,100.0,5.8
209535000,Under way using engine,10.6,359.8,353.0,Cargo,13.0,90.0,4.0
244140000,Under way using engine,12.2,31.3,30.0,Cargo,15.0,114.0,4.2
244140000,Under way using engine,12.3,30.4,30.0,Cargo,15.0,114.0,4.2
219355000,Under way using engine,10.4,165.0,169.0,Tanker,14.0,93.0,6.3
538005799,Under way using engine,12.7,129.6,129.0,Tanker,17.0,100.0,6.1
244901000,Under way using engine,7.3,298.3,298.0,Cargo,13.0,89.0,5.9
305662000,Under way using engine,9.5,183.0,184.0,Cargo,14.0,90.0,6.5
538005799,Under way using engine,12.6,136.6,135.0,Tanker,17.0,100.0,6.1
